id,roa,stake,luck,blocks,pledge
pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,3.143,23385071640157,0.996,24,76770675704
pool136ahugdvaenv8ed0d3m9af4dxxtzu7u3vpfq4mxk7qq6xuvd0ca,0.0,384729448858,0.984,0,72135167011
pool143x8nhnr3j9mpzvhayuaen0y8l350guj6yd8mhmhhuupvuah3hh,0.842,673868333352,0.975,1,76736324515
pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,2.947,24727835914273,0.978,19,175079314552
pool1ph7yvr54xthhk0qun2q3sh36hsmzas5t8jgw3j0xeacrxa70fjk,1.352,1770758892441,1.091,0,1752472462387
pool15r7xg0vrrv2yu8wj3866eap8ftkuxvdk5rjz2lh4xajjq5v3p5d,3.208,17416871130079,0.989,19,1002829501
pool1phdz6sn3xs9fyytvhqpjc945jytmya6j4v8l3v7ksyczzdplawf,0.18,236010285950,1.084,0,117801463894
pool14hsxa2zfwzvy9ncdjwnx0xkcltjmdydeayxfju7suuuewv0dnke,0.0,73312625183,0.895,1,66931688803
pool1j7ge435yx9wwwmfae6lqmapjxzrucclrhpvr6d4amldh56gncp0,2.099,192765972127,1.427,0,108078918984
pool1qtrlex4p7s2uskt0p9tldz3eprda73vd5ngfh6fam4sgkpmazfx,1.846,187275728209,0.925,0,21431780480
pool1wrjg8fts9cus0eq8jyf5wqsfe64e8tvrquxgff3tyze4qal4hwq,0.825,190006118251,0.945,0,38480339917
pool1d2cl6yayuxp0wv0v7dtvu0s52vglg0x4z2lz27d6x4ewj72nk2a,0.0,82821760257,0.851,0,40000000000
pool1n7eagzjgs3suervkql229a8080j5k68x25jkl8zfxxtuu6802lc,1.858,559829800816,0.836,0,54846586802
pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,0.0,16261597922,0.665,1,7387136558
pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx,0.469,151935957804,0.876,0,46765490919
pool1hnnfvsq3xlln6vz7d2xmk6kqekd5z4ctmfpdad8g8kr0yk8kdfd,3.126,22930855722507,0.971,11,1055673651989
pool18kqs8hf26zpcmxz68lqqya79tks4y7gg3ua3msgamq2vuphfc2z,1.932,305616316589,0.777,0,28576997848
pool1ea568m9q882n0tx5d4vxff2dmz2n7rq5h62hx5ystq625m4tcfu,2.739,15598172723485,1.016,10,1002830858
pool1z39sker5renxhep9m7z8aae2yh56940gwykptfcf053473mwy8t,0.54,392941486533,0.906,0,55655390647
pool19xyfanyp28j6j07dxgwdjp0wur6seqmyyu64qgzstzl7s47pvpj,0.941,217666614690,0.892,0,46537563269
pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,2.748,52124880776490,0.957,38,2515045821
pool1qcdw8uk5d9ehldhccy926u886qhr07xa354yrkamdde0qku53nx,0.0,20956151910,0.956,0,20049691585
pool1p9sjhjx0v3k76wvgdqu7jcks2ra48wqlhc6g0mkewd25k3zcymy,2.985,23076309351863,0.988,20,175353712327
pool1qgmwcxs8d8qmr0vtvsqd9u8gugrventh5dcqukmu79e2sgfuu8t,2.589,23056464052436,0.959,11,103357446829
pool1gn5txrx7ay0pxs7cj70ewxpqx64sqnptnkc4u3zghxv8y2y9sxr,1.259,456725197456,1.007,0,80658924522
pool1fk7lk6x7j6jkxuvl0het8nmunra4g7370mw29f286dv9ylegutq,0.0,135265807369,0.979,0,64348518261
pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq,1.689,137460745354,0.856,1,30520919978
pool1yrqqa03ea5fdh5hnap99k4actjtj6ypeeauuwrvf8d3zw9ywvye,1.361,305412006705,1.003,0,126388728394
pool106p2jjwuwagq2as7cdzx4y6cyc2pdj7a3h3vv5cvkvnskegff3w,3.527,13034854014327,0.999,8,156717362167
pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,2.843,23707953707240,0.991,16,74989187560
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,2.841,50294533130827,0.962,40,2821401942
pool1nl74emh67vuyt8cgv6gwhjnrctxgrpqlrdzznj4l3lh5j8lj3ah,2.548,24496008992655,0.998,9,80168004639
pool107qfdeg9wlpt9yntg7650kzval6ahl696jr2ca20763ukzr0tzw,1.224,337067525784,0.825,0,73352654297
pool16utp8esfwwpwf4fzlvtulugtdj9mapt42gdwza962pk8q2f45yt,1.822,124129539100,1.049,0,21153572436
pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,2.987,17017818194356,0.992,19,67505718558
pool1ddywudgudfaphp8txj9qf7alj3uk6wzyd22u7cd2myhyv3lyxxx,0.759,1188245534594,1.077,2,580638214594
pool1uzla0r73fvpnvxr07m98nfzlxcv3q26mkjz00cqjfh7uqsyjkju,3.031,17620330363165,0.991,8,67448305441
pool1gntlh2yq89tpsd7kgaeuremj3s60rscqahyl52qzv0x87mt22rq,2.672,6835931158694,1.014,4,28392158554
pool1d0vm9y545l3y2g9pamx45k4e498nllhd8wy4289vw8mt70am2r8,0.158,297580347183,1.044,0,90054572706
pool1w6vj437xqhlkasuhc2td09jd6vfem5e03nhhpn7yqxfkzrkamch,0.863,373618152902,1.054,0,346208549530
pool1xqhn3wdee79vupy9nzpt0r5gtnkp3m5gsvh8yeezfs4js9c2050,0.636,200329102684,1.264,0,49172931817
pool1vuwavngz2hums4ll34z9afdjkn826wnzgy2kpmnynhd0wr5qxkh,0.989,340479658103,0.91,1,100024479949
pool1qu09ve95eqz4mgygn8a85jhhpce6578lvfvs3ltv5flt5xv66vk,4.469,21185896589,1.49,0,13700535847
pool1yjlmvfck6a2mhup4ljel06r635e9lhs0qsrzu6f2luepvsd42lv,0.994,896406985875,1.061,1,889023635791
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,0.205,858765453985,1.038,0,78257375021
pool1chtam5czevzk2ttctvltpsc8twlwf6zzyh7kj3jkz72gks975sn,3.111,16145021396145,1.007,11,1008473835
pool1vkngxunyagwen690yn36pa2v6jecyxgeavl9nva9dwzhu22fzt7,0.293,916360170720,0.931,0,25701210047
pool1xytvsd9qnvqxpthh9p8k85e823trvn3npxeur8kr9zhkqz5uls9,3.441,73096455608377,0.996,67,503496744263
pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,2.873,47902258762380,0.987,38,2713138975
pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,2.949,21182854971868,0.985,10,84315774281
pool1us8dkk3y8j00qq5kscxxklyzwt74jgav226s2rtgaqxek7h8vc8,2.665,20711705729339,0.996,12,3024540277
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,2.886,17543217696194,0.996,12,279321902897
pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,2.77,22082298423217,0.975,19,83038361503
pool1zvm45jj5wz6kgfr2xfg75rx0auzxaedu4ulddhnrzk4uwuyuvpn,1.714,94677316245,0.777,0,42340505781
pool1rtnk3j8jv0wl0qz2j8xq4h5yeh0uvw3xj738fgl6wc4scxenkgz,1.064,150089969437,1.003,0,25895969650
pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,0.256,620507662641,0.961,1,50047147794
pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,0.753,666059705487,0.945,0,50093708030
pool1nh9j5qucsddxkzn3m4dm4gxkhwtpya4wm4e0ye2u0puaqgkcm65,0.0,650117403022,0.88,0,281526468420
pool1ekcsyzwexl7p2kwxxh34hy28l6772vrmff7jwmuxsa6u6fzty9z,3.034,73087991232631,0.983,61,1203914058432
pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,0.0,91715843528,0.412,0,4866471870
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,2.883,46525017830429,0.973,25,2673741252
pool1gqk5pzqmrc9c6030m5sj2s3560ymm5ymq3hqjmz6vfdmx4mw5gs,0.0,274531855560,0.897,0,26004966207
pool1xdgzul0qespnz56zzrckwf4hcryyql9ypc4tya2dlu9a22h43ag,0.442,369562106965,0.989,0,125763936890
pool1tkexntwvhg0fqs2xnm7xg6ljqzjkpk0pl4nxxe3nf48ux8nucqy,0.0,318605998551,1.017,0,51854141020
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,0.0,1834423923419,0.678,0,88770663337
pool1cd987kw92e3nmjywcfwfws79a09rwp0p0xj5mdtr39qukxgp9uf,2.741,14327365289022,1.009,4,35493566283
pool1tah22gjtc7ntrdezv49hysegcwpzafea35t6f4hn3wr2y4hz3vz,0.392,378187483534,0.874,0,301852882542
pool15m78a3nfcepn8ekyzx6sa8yexg7cqseer2ktu26f7l9jjq0e502,2.949,22664408650529,0.916,16,3204990319
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,2.884,24490110647235,0.986,18,53627047395
pool1zgxvcqf0dvh0ze56ev2ayjvuex3zdd3hgxzdrcezkx497mv3l7s,2.887,45913765156812,0.978,39,2690907398
pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,2.993,11547018315088,0.983,7,66014391010
pool1azwytj96wpa7hqmj5adks6tpw7rhnwdqpf9hkgyy0mwdxxzxz9w,0.661,713648459351,0.853,0,100500342545
pool10xmmn972gyza7nj8q4cyy0vrpn6kqzmdz2ut7ynnc8d0ycxlvw3,1.361,258926566700,0.793,0,112785201263
pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,2.802,59915183621336,0.973,47,6553485554
pool1prwcf5nlqz4faek27x2asyjk50fp0hf5tptumzlxpuvtqh3ulv9,0.0,1655720669439,0.827,0,150465364733
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,3.005,44875707938338,0.946,27,2731829642
pool15yyxtkhz64p7a8cnax9l7u82s9t9hdhyxsa3tdm977qhgpnsuhq,3.127,73137768015765,0.978,54,327703485546
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,3.398,1756191191743,1.005,0,5092100195
pool1dy3dc9kjne74s6fms0w08ulfafjn62zmkxpcdpy76f3dqee4dtt,0.822,102936391305,1.269,0,22741055325
pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,2.943,17972326799174,0.995,12,80284071783
pool1cvgz7kkxkpgcu903hggjtsg97myhfmze9e547cwzsc55j2ch2wz,0.0,49997946710,1.114,0,38925665311
pool1rthy0xp2syng0cydp85wvz973szmq2ns8u5p4hdedkwlyhry27w,0.0,14916963606,0.448,0,3858031524
pool178j8pevk04pay4lgz29c9y52k30xql7uaj5zdsqzpa9jwkuhqn5,0.333,485926824833,0.844,0,196490325005
pool1utqhj9g53a5cwg7tyd8neky7jvjlgzuf470adc0e69cp5uuquzx,2.556,21820755344948,0.991,18,89940211079
pool1cmqpzlsrrjup8zg6qaperz868u64dlt7uvvdszsr658mvzz9qq0,1.666,1606917462091,1.062,1,41111248481
pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,2.809,18233768918088,0.986,14,81502685615
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,2.973,16683405667371,1.005,10,80344410626
pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,3.148,10522199141276,0.979,10,53320656956
pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,3.027,12356717437331,0.981,4,104874548088
pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc,0.0,89551515540,1.027,0,35934850323
pool125kh7e0y9lwya4sz5etmsk7hvga9jtfpuhw00vz9zvk6sh8xh5r,2.914,3383156352241,0.943,2,60248608153
pool1spus7k8cy5qcs82xhw60dwwk2d4vrfs0m5vr2zst04gtq700gjn,3.027,16017929439265,0.991,9,77162510354
pool1k2yfr7tapqzfgdn7vq2u44225rtqxctelr6dp0xjqggrwnx9hnw,0.457,293307583051,0.95,0,27032577818
pool1nwddjgvjrke3e2gu6m0a7y04alhgcx4egec6dd9gahr5sz0p5u9,0.563,151251243254,1.054,0,61530808335
pool1zn4wnk52kmfjy9mw4z85p6wn9kzrn94l9h5gys8r2k2w57mdnhh,0.487,167709202682,0.781,0,87667065691
pool13wtywenpwvg5snncx5zvxevvry85cp3c9nq0xlxlck9l7qh2spx,0.487,338078563589,0.991,0,311610420584
pool1dqlgn7smehsnj5ztz8almy2036lfhrdjv79nmg9tmje0zzt620h,1.635,2325750293434,1.027,0,10009997363
pool1vjjrjt5ez7d7yh385vdxl83mxyg36as785cp5l50d6wsjqdavax,0.96,87258908766,0.831,0,43632804490
pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,3.108,73106313559665,1.004,52,503356199084
pool1xk0nt3wmlyfp0pycsd2hwyz5l6uusttp68etzgnvaf2ysc4f3hx,0.0,263547867742,0.973,0,65725677354
pool1f6lnuxzw90mmd399nxqjvzyyxgmf4h3cp7j6pp5s7xmps86arct,0.0,105651912294,1.394,0,26109315031
pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,2.884,60367752163610,0.994,32,4617373835
pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,2.731,2218930590112,1.068,3,22476014357
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,3.107,745162731446,0.958,0,23708773267
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,2.908,60328022899496,0.946,47,4480090236
pool1kadxtp5d8lf4s0jz8qens8gsfsptahf6s0ynjtvjussmzvzzk8a,0.278,281398033454,0.92,0,237445497447
pool1a6v2wt0m8wjra80zuw00sfdxn4w52cna96gcaglzvred6gnsusx,0.349,1930669472237,0.953,0,101484251706
pool1akl30anedgzrf2pxnuqqeukt4p6992lnnjvk0j9rrr69vtqka7k,0.406,205934743614,0.804,0,65197829793
pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,2.67,11265623736550,0.99,6,67338596432
pool1wlmyl6csyc5m9sxezcladq3ttty4hja9mue63dwdh5g7ymucukl,2.895,20385195798949,0.903,8,8672927037
pool12fr472y9lwzjy055gpuvpxdy5slpe0ej20pykdeatl59zg9ren2,0.295,280949879902,0.834,1,57947276400
pool1j5ukjmhn96jslmcd6k3ymj3vnjf3wpjn9sarhk7m7vtkv7ll2w3,0.0,29007148672,1.055,0,15589836198
pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,0.0,90778082034,1.276,0,1646749478
pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,3.407,5935230466832,0.986,3,65904984620
pool1vzpakzvtx46t7kpla6pus7wpnskeprdlrxc3snf897tryuzfh4v,0.0,177337487907,1.14,0,43099695036
pool18vj02k4taarxxsdr36jxftcc5x270vsysp078j0n3v0njh0dt9x,0.378,217611771620,1.09,0,26217770895
pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,2.131,3960019915330,0.984,6,15400289647
pool1g0nq3m3fnvd245k4favcvutn09vce0yshg535f68d2xa54vy0cc,2.706,12159307282427,1.0,15,66580596701
pool16lwqfp7cpvzwn6mhu0gj3h4aa5k6j9my0he4mgjjva5f7vvnkw2,0.0,249471398537,0.766,0,30002476629
pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,2.576,9819234347455,0.984,7,66172962592
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,0.0,87764497622,0.703,0,36474258684
pool1yzd344e32exxzjnjet4l466zcfnte5rnzveywvztxdxug2yu7m4,1.21,51538922537,0.832,0,51538922537
pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,3.031,8290906119967,1.007,5,222576721079
pool1nchr83fc0hrykvhlnh64n3wlt5vkdu727xjep59znrwzs589jdd,2.954,1089298773478,1.013,1,12352424377
pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,2.355,11970735911586,0.963,6,571318477121
pool1gpz25s2aasmqnh9tg8a2rxmyxuvmj5s779htxk295e9ajnzjflc,1.511,1087799280059,0.989,0,30210997182
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,2.712,9747235311832,0.997,6,67036651175
pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,2.661,1557743568579,0.996,1,10631188754
pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,2.795,7740952675319,0.986,4,65570766003
pool1pcsj4zltacqzdjefsqsyysgk3hkrusxdp4uyt0delernwcusn2g,2.087,3035312587369,1.012,1,16950067311
pool1dnszy9spu7m4u9s8jqh95myuqapujwcju593eqczgl56khllyuc,0.0,199122449579,0.456,0,109556841333
pool1th6xh9uks6rywerld5aya0gc3yswwrx3yus9zvehyqaky5c6utd,0.0,202843414759,0.929,0,118098261951
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,0.328,220516122476,0.768,0,151492133485
pool1mq2q0fjekk5lt8j2krryf5rvwx5z4l5l0r6afhhj0mtg23ylyuk,2.733,22442989082793,0.959,16,243515541886
pool1e4tjrl3ve7dcqwa70pexds6f8llk0txx09gm3r4m472ej4p6473,3.137,7745588067253,0.989,2,65812524529
pool1yyv7vx5zhhsd60jp4tl72vpznwvpvjp35m4z7jr42ugkxmndyv5,3.458,1639581428092,0.981,0,116238529659
pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,1.989,3090636439220,1.03,4,10004084409
pool1mukzsec605hfk2tsx4r4xd2rjfjytua8puge5pa0g82rgqm0kt9,4.19,49076405116,0.791,0,11272081420
pool1cjz6kg9a8ug9uk0nc59q60a67c2628ms58rd98gq587jwa2x5qt,1.827,8343994403107,0.907,5,36241943765
pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,3.285,4932019467898,0.984,1,190418416504
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,2.958,62551234348504,0.999,53,4000000
pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,2.299,10092462832776,0.979,5,184034551705
pool1venk342j5dqg2a9ue6nnv854rht25734jqaxanngqtrjk6m89um,0.51,165267729002,0.792,0,108176898786
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,0.228,320803141568,0.521,0,39345830849
pool1wn5cmtuzkgqfnh6htjplu7uleq5qxk4thc6wtm2fjrgmspqutaj,3.511,301436822194,0.974,1,10730746672
pool1jf4kt5qvyx4plvv7gna2y2f7xsjh3mt2szk2ff23ryd8qg826hj,1.691,2167030114134,0.99,1,10000000000
pool1q0a7a94cfk4ph7gugj636tsuhhd98l2sfjv2adhaff2mvs7kmtl,2.538,8599055735605,0.975,8,1002830397
pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,3.1,6155978616899,0.975,2,65458912965
pool145dkdplkqke4g0unzkjljeh2wr797d08k2jv822rhmmc68xak38,2.349,14146615670343,0.938,12,5631969519792
pool1mltwh4elef39dkuuz058lgfuvx79c5wcnz3szau3arhsyq22ace,0.0,91738653832,0.507,0,29706776326
pool158ag8p06qm4apd750ekep6een9cdldqsq434ll2mp0ykgunmguy,1.707,842710187841,1.009,1,19159911043
pool1xvfzclnwf0jyc9ekqmamshha9dmw8mpzd9ykgxjjpxnuwdv6mzk,0.231,313816231485,0.749,1,60004087606
pool1ux4es4p8kfq3u4nax564ukcte2vzepsz68dkgg24k7l7xh5786v,0.0,11108503567,0.0,0,2387517549
pool1jf32ru0d9mcre5pp7yundjdfcz8qlhmw4f5cftgh8vkqy8scj09,0.0,180371510396,0.746,0,33896118157
pool1jfpqnr6yepr8g7pvnws7y4wyp0sy543gzypm8zds4dv7szaf9ll,0.0,37608514205,0.762,0,28085615683
pool1ydmetputlff49n9ry5qjupemx3xwxdapm46je574afxdcy0907y,0.0,159381608185,0.947,0,100041373636
pool1a2ffl2d20yransp2p4hqys5vy6hys8kmtchdvlfqale7ywxssjh,0.0,41299369436,0.735,0,371602833011
pool1ccyfxwl4nfy0whmcmhxwn066lnrguja33ayjrg2mkdvqxkuzhne,3.344,71446076381,0.67,0,12610064629
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,2.401,9943800202717,0.987,2,1002830618
pool1vs689gkmqtrljtmcwd2690nzqm2yyq23wk2zzx5g0v0gs5ug64a,2.736,14726243017875,0.986,10,754349226870
pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,3.261,6337623104236,0.972,3,50012827571
pool1p4a0vuantvzu9ysk3w430vgxjjfa95g0uz2sw8e4tltjg4jhkwz,0.0,58306064630,0.942,0,57240808282
pool1vflcm2fde9qyzcr0lkkv4httte3xep6sycasrtaxw6rt2me3vwp,2.502,1498650590614,0.948,0,46591802285
pool1qu48wpwwarmkewhlwge9xs87sgt8gdnqq26nnre2v6c8up4fxwr,2.964,12167222549389,0.99,10,231440532868
pool1ujcu3myfg9wwvdyh2ks653954lamtufy3lefjs73jrr327q53j4,2.885,13164201123286,1.004,11,73323249158
pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,0.0,132078927873,0.601,0,21378622696
pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,3.029,56120894448533,0.98,29,14028987119
pool1qa0t2lecmzmvzn6z7lzc439wvlgz0x04lvnqcdyzv4gywz3qehp,0.0,427530607797,0.396,0,112042785871
pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,3.365,5251419485474,1.01,5,2500000000
pool19gzu2dyp0g9e0nsvtg34fdhrtgr8c5jq37nscalqkh3hsjmas69,0.0,140700715515,0.831,0,15982158957
pool1y9rdlv5tksudwrx47afjx47grd4tyh24zccffjtp32u0cfpegvk,2.805,21371427116079,0.992,13,134248144875
pool1rjxdqghfjw5rv6lxg8qhedkechvfgnsqhl8rrzwck9g45n43yql,3.126,44478605516870,0.966,28,2364810586
pool1w5ws76te73pjhep4zt8axh2r6wczm0220gp49fmfnjmzvtal7fe,0.0,86981604308,0.464,0,27924469125
pool1sdvrd0sxh2mprqc3m9zmvrfccavzpz9r2uancg866hpec7nnt0s,2.151,3736539716812,0.875,3,24512660587
pool1dhf4dt395f0c0ujnscazvzvw73ynzgwvtf5k4y9c907hwjdyaq4,2.457,14200433130055,0.994,13,51446341952
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,2.83,11010114826393,1.01,9,74802786086
pool1fmf707pca09wmv6dc7ap4kxf0j648374ruu6ahazhpywcngt780,0.0,66809448074,1.033,0,42327632513
pool1fr8ug253hlv0pt4sxu3w20r03pnpkh2wpedegp55t8nsx28rkma,2.748,837081716250,1.019,0,11660190898
pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp,2.41,5276753440433,0.961,7,65494548525
pool1nyf8x2xrlmfqwy9shqrlx2csentnzyjmxr0r3w0ljuaqz5ek7qz,3.028,5646401664187,0.984,3,65596011047
pool10nw2295p9xkwtzpm26ewn79v3m2ez2yztjzqusc8n6kqxrja8wp,0.0,77927585929,0.724,0,35491345181
pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6,1.238,2003026120249,1.011,2,16101088332
pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,2.806,31296624305702,1.014,16,70743664535
pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,2.871,5508598977956,0.991,5,500376528347
pool136wr0g23dw9daekuyqtgk366vywms6meespgpm3hdguxqczaaug,3.502,5851121987943,1.017,2,49312826428
pool1v5g4rmkk0394q6swgfusgzjjzrv9ajy8qntgpuumegka5xhpgam,0.0,72724668586,0.271,0,52351736242
pool1egentg2usje0r8ez3khaz7v4v5gzhptnajasaa3pkvj8zqang5d,0.0,45391433687,0.56,0,35063059559
pool1vcwsfldh4gkzga4mc6p86y0vytkqfm9e2dy44hs00v34yeqnfaf,3.203,70015144468676,0.97,49,62194631
pool1q66d2n39uvln4hazyzv8fyq977mpqus78sjd2369qfn7cptdeyh,2.6,9605347832430,0.981,7,72286740498
pool1sdare7xfd6tmak8ghek7kwgpgj6xzu0reppmw4t46rmcs0h6vr2,3.109,70002231072636,0.963,60,62194631
pool1ff8xnapzllnlwh3zevzktqmjx5dhq2uxxz4e4xnu878xqgmfghx,0.0,184924388387,0.919,0,23706408712
pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,0.0,117857503666,0.137,0,56174799440
pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,2.608,8392603792969,0.902,3,3141489490837
pool1jj2hvts3ryffy5txm7w0am3zt7s7sehdf8rrwfesjmr7shv0mgl,3.11,7661232559994,1.02,8,158471319191
pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,2.576,62225956872489,1.052,43,4000000
pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,0.592,535190398894,0.286,0,104125032129
pool1mvtjl73f2d57mvzgkzjmsqh36lk427dhreurx334klqww6sx7xm,8.446,9833432804,0.854,0,3601706127
pool1s79cqtwk5s24lcske704ckx7k2pagn8hc95rxvy3xfda6r62pg9,0.339,241079013605,0.976,1,10012150627
pool1fqas6yd8n3fdpz8e869qjvyensdmzletqjexcut8mxasu2sk72r,3.021,70003641344865,0.958,62,62194631
pool1y89sy2e927hvvt66wnukx5xnnrarzxrt55eypttaw3n06u0uam4,1.642,1196610925954,0.956,1,50830541115
pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,2.967,70001109306043,0.957,54,62194631
pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,0.772,718918450550,0.931,1,21493065082
pool1qlps2dwr0qd0a7pjqr47apewf2lq42xv03zgentgwv9mspeh57g,3.051,70000000000000,0.951,54,54340543
pool14xq8v9s80ut6vmwp93tzhlydhsdqhxk3e9jerl2kl7hm2dq6pru,2.984,70000322276918,0.952,60,60231241
pool1442wwr8zzdpcu8uwnglackzr3u5ggrmfxsjja0s7aef66hk2fuc,0.0,62782189300,0.724,0,42947738238
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,3.001,70020017416428,0.973,50,62194631
pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,0.0,52356342324,0.116,0,34064300628
pool1sru6yhj5q0zvfyyuappgrvssxzjumjsd3ekyeslhvwmv6hmmxzn,2.334,238913758575,0.991,0,20198440167
